order_id,customer_id,order_date,total_amount
894,184,2023-04-18,170.49
895,347,2025-06-07,233.05
896,35,2023-09-01,699.44
897,611,2023-12-20,1408.72
898,282,2025-06-30,1047.49
899,657,2025-11-09,2606.01
900,492,2024-07-14,402.4
901,394,2025-09-18,836.23
902,190,2025-04-10,182.82
903,838,2025-12-21,940.32
904,989,2023-08-29,625.96
905,569,2025-07-04,2107.32
906,166,2023-06-29,3832.22
907,434,2023-01-01,1305.99
908,675,2025-12-29,2424.77
909,552,2025-11-11,865.96
910,243,2023-03-17,621.0
911,617,2024-03-18,1775.42
912,391,2023-12-01,3026.7
913,209,2023-05-25,2341.68
914,578,2025-11-13,2480.56
915,277,2023-09-13,1951.47
916,797,2024-07-13,392.03
917,387,2024-03-31,2750.49
918,98,2025-12-19,3077.45
919,102,2023-04-09,836.77
920,354,2025-12-24,3537.4
921,160,2023-09-16,1530.07
922,55,2025-01-28,1587.7
923,469,2024-01-10,3359.78
924,903,2024-04-13,517.63
925,650,2023-06-12,68.76
926,968,2023-07-11,784.36
927,293,2025-10-06,118.05
928,521,2023-10-07,2319.01
929,15,2024-01-25,322.14
930,720,2025-12-30,1232.1
931,44,2025-07-07,1066.58
932,180,2023-06-03,1469.77
933,389,2023-12-16,1758.54
934,298,2024-09-04,2623.48
935,223,2024-09-16,2257.27
936,306,2024-12-25,395.32
937,912,2024-01-17,2579.21
938,527,2023-11-11,2893.55
939,405,2025-02-05,534.83
940,450,2025-06-18,2164.37
941,6,2025-01-05,682.38
942,137,2025-03-19,1911.37
943,273,2023-09-01,2194.14
944,514,2025-03-07,448.68
945,160,2024-12-05,2792.7
946,9,2025-06-08,2157.0
947,747,2025-11-13,448.84
948,718,2024-05-21,2550.33
949,186,2024-01-22,1512.55
950,952,2023-10-27,1788.75
951,314,2024-04-18,882.13
952,523,2025-05-24,130.11
953,276,2025-01-14,1013.06
954,187,2023-03-25,1118.79
955,763,2024-10-20,1696.48
956,104,2025-06-01,984.9
957,312,2023-08-17,90.54
958,700,2023-09-24,1332.36
959,381,2024-05-02,544.59
960,645,2023-09-04,1207.2
961,838,2024-01-26,167.32
962,965,2024-12-03,1988.3
963,158,2023-03-31,1264.41
964,259,2024-12-12,309.85
965,495,2025-05-08,1767.51
966,63,2024-01-25,960.55
967,394,2025-03-10,1224.57
968,607,2023-01-19,2652.82
969,275,2023-09-01,1316.64
970,299,2023-03-22,615.65
971,658,2024-05-24,814.67
972,356,2025-01-25,1284.24
973,419,2024-08-26,728.2
974,989,2024-07-26,2298.6
975,889,2023-08-06,2054.58
976,226,2024-10-26,285.35
977,238,2025-06-07,1621.03
978,190,2023-12-27,570.58
979,664,2024-07-31,13.13
980,907,2023-12-30,1087.95
981,466,2025-04-04,419.55
982,141,2023-01-25,2414.8
983,789,2023-06-21,890.85
984,556,2024-11-24,281.01
985,492,2025-06-28,206.01
986,250,2023-04-25,2476.37
987,106,2025-11-13,1888.92
988,362,2024-08-10,1726.59
989,843,2023-08-19,1852.11
990,342,2023-08-31,1561.41
991,544,2024-11-16,3002.78
992,897,2023-08-01,1565.59
993,808,2023-01-05,1012.62
994,152,2025-03-10,2141.41
995,149,2023-07-05,1103.22
996,507,2025-05-18,1892.19
997,393,2025-05-07,4108.28
998,796,2024-03-25,630.26
999,3,2024-02-21,32.16
1000,486,2023-10-01,430.98
1001,370,2023-10-13,1636.87
1002,848,2024-04-04,346.17
1003,121,2023-10-21,2055.05
1004,679,2023-06-01,1671.55
1005,79,2023-01-26,4351.13
1006,972,2024-09-05,1938.46
1007,114,2023-11-16,392.17
1008,619,2023-12-22,1227.25
1009,514,2024-09-18,122.47
1010,535,2025-02-12,1017.33
1011,58,2024-03-24,3168.06
1012,321,2025-04-09,1905.06
1013,107,2023-06-09,1149.42
1014,167,2023-08-07,324.99
1015,12,2024-09-25,950.43
1016,247,2024-07-05,378.06
1017,46,2025-09-17,745.86
1018,96,2024-09-24,951.98
1019,982,2025-03-26,2119.14
1020,340,2025-04-14,2949.55
1021,298,2023-11-27,1558.2
1022,96,2024-04-19,1098.72
1023,165,2025-10-24,1385.03
1024,369,2025-06-01,483.21
1025,397,2024-05-04,536.17
1026,581,2025-10-15,83.54
1027,785,2024-09-25,2049.4
1028,591,2025-01-14,1153.36
1029,485,2024-06-08,2153.09
1030,411,2025-04-17,1721.96
1031,424,2025-11-02,2481.19
1032,717,2023-01-17,768.0
1033,584,2025-03-28,572.54
1034,896,2025-08-04,879.66
1035,480,2025-12-31,1835.26
1036,412,2024-11-04,421.84
1037,619,2025-09-22,1052.57
1038,286,2025-07-19,288.23
1039,972,2025-08-20,543.65
1040,33,2025-02-17,21.44
1041,485,2024-03-13,108.33
1042,976,2025-05-16,557.59
1043,281,2025-04-09,390.33
1044,463,2025-05-09,2013.78
1045,204,2024-12-16,1785.99
1046,935,2025-03-07,1447.41
1047,204,2023-06-09,2592.57
1048,155,2025-07-28,1120.29
1049,417,2024-06-22,1246.63
1050,224,2024-01-20,2919.87
1051,215,2024-01-27,2833.07
1052,665,2025-07-22,1659.66
1053,470,2025-05-27,1524.47
1054,391,2024-08-06,1186.48
1055,666,2023-02-03,3314.04
1056,516,2023-03-08,1399.71
1057,118,2024-02-05,4277.75
1058,8,2025-02-06,1456.86
1059,271,2024-09-21,1002.25
1060,810,2025-02-05,2194.38
1061,198,2025-03-16,275.78
1062,132,2025-03-10,1019.75
1063,448,2024-04-18,111.74
1064,517,2023-08-31,1285.37
1065,27,2025-06-14,139.8
1066,157,2023-02-26,3055.16
1067,650,2025-01-03,908.15
1068,199,2024-05-17,1516.21
1069,24,2023-07-31,1384.26
1070,126,2023-08-08,702.97
1071,80,2025-10-09,185.06
1072,76,2025-09-23,41.7
1073,430,2025-02-07,264.26
1074,926,2024-01-01,4296.56
1075,6,2023-11-21,3061.07
1076,780,2023-11-09,266.72
1077,336,2023-10-11,1157.58
1078,275,2024-07-14,2374.93
1079,764,2025-10-12,1737.37
1080,288,2025-03-15,493.05
1081,320,2023-12-06,664.74
1082,434,2024-07-10,1042.2
1083,581,2024-12-23,381.02
1084,260,2025-04-19,1936.76
1085,118,2024-01-04,939.31
1086,673,2025-01-31,1332.33
1087,705,2023-01-23,1044.39
1088,68,2025-02-28,1713.99
1089,285,2023-06-03,2409.15
1090,822,2025-10-08,2276.29
1091,335,2025-02-23,742.05
1092,660,2023-01-10,2478.71
1093,661,2023-02-03,264.68
1094,850,2025-04-30,1048.29
1095,570,2024-10-03,1755.62
1096,991,2023-09-06,766.11
1097,143,2023-08-04,910.96
1098,196,2025-01-25,2383.53
1099,338,2025-02-16,2327.94
1100,130,2024-10-15,1322.91
1101,458,2023-09-08,2962.13
1102,232,2023-07-08,1278.25
1103,856,2024-05-11,700.54
1104,62,2024-03-11,90.54
1105,480,2025-02-27,577.72
1106,834,2025-12-16,1596.78
1107,225,2025-01-14,873.27
1108,434,2023-12-03,1114.91
1109,763,2023-08-14,1389.11
1110,30,2025-09-02,2186.15
1111,407,2025-10-25,1204.8
1112,665,2025-02-22,2530.24
1113,506,2025-11-28,1166.97
1114,55,2023-03-15,1879.82
1115,415,2025-03-13,1010.22
1116,805,2024-02-21,1565.65
1117,4,2023-07-13,1120.14
1118,757,2024-09-17,924.62
1119,171,2024-01-19,2533.12
1120,343,2023-02-12,893.66
1121,779,2023-01-20,1559.88
1122,581,2024-08-18,463.38
1123,794,2023-07-12,390.33
1124,344,2025-07-15,2317.67
1125,470,2023-01-28,1264.8
1126,496,2023-08-19,771.75
1127,421,2024-03-27,963.52
1128,592,2025-06-01,1135.0
1129,111,2024-07-14,2463.37
1130,968,2024-07-19,2213.33
1131,855,2023-09-09,2820.76
1132,151,2025-08-13,1374.18
1133,681,2023-11-30,1171.62
1134,42,2024-03-21,2081.63
1135,441,2024-12-22,745.86
1136,142,2024-12-18,275.1
1137,731,2024-07-08,980.55
1138,941,2023-06-15,1647.48
1139,653,2025-03-02,1547.23
1140,447,2024-10-22,1792.66
1141,313,2023-06-25,1324.0
1142,802,2025-06-13,1212.39
1143,453,2024-10-03,2631.19
1144,935,2023-02-24,2410.71
1145,383,2023-09-18,3001.48
1146,474,2025-11-26,3078.45
1147,100,2024-08-18,4419.6
1148,735,2023-04-19,1698.93
1149,991,2025-10-11,1097.18
1150,309,2024-09-28,577.56
1151,705,2024-02-16,167.68
1152,157,2023-09-05,1437.96
1153,949,2023-09-07,2177.78
1154,842,2025-06-18,3217.39
1155,175,2025-11-13,2818.77
1156,282,2025-03-12,2109.87
1157,469,2023-09-04,2794.82
1158,44,2024-12-27,1179.04
1159,10,2023-11-21,1076.16
1160,526,2023-05-09,2025.52
1161,737,2024-11-25,1854.46
1162,939,2025-09-17,3435.36
1163,539,2024-06-14,1820.52
1164,357,2025-04-06,457.83
1165,873,2023-11-22,229.24
1166,957,2025-09-02,1243.09
1167,922,2023-12-23,2130.14
1168,868,2023-05-30,1470.79
1169,716,2025-07-09,1754.18
1170,449,2024-08-08,455.47
1171,834,2025-12-18,635.97
1172,983,2023-07-17,1089.16
1173,793,2025-04-15,4461.06
1174,195,2024-02-29,3002.19
1175,386,2023-05-26,908.71
1176,554,2024-11-08,572.54
1177,945,2024-05-29,1333.82
1178,248,2025-11-26,1324.56
1179,960,2024-06-22,561.8
1180,432,2024-06-18,531.22
1181,210,2024-11-06,630.26
1182,75,2023-03-14,1748.54
1183,909,2025-09-07,528.43
1184,37,2025-10-14,2160.8
1185,793,2024-02-06,3279.17
1186,713,2023-09-14,1996.9
1187,926,2025-01-23,1090.28
1188,95,2023-01-21,1418.61
1189,47,2023-01-31,429.46
1190,450,2024-01-05,2446.08
1191,300,2023-09-23,1906.1
1192,723,2025-01-01,1039.56
1193,799,2024-08-22,1989.3
1194,555,2025-10-28,745.86
1195,923,2025-04-21,2663.29
1196,216,2023-09-09,2174.32
1197,666,2025-07-18,932.54
1198,857,2023-03-11,980.26
1199,286,2025-02-25,1976.04
1200,189,2025-06-01,2009.66
1201,830,2024-03-19,1264.17
1202,850,2025-06-07,1806.78
1203,955,2024-08-11,2097.34
1204,764,2024-05-02,462.14
1205,88,2024-05-26,3231.06
1206,257,2023-01-26,39.39
1207,677,2024-10-19,1315.42
1208,478,2023-03-17,1054.54
1209,594,2023-06-12,823.05
1210,265,2024-07-19,1719.39
1211,893,2023-04-12,552.51
1212,701,2025-11-03,1831.22
1213,266,2024-06-11,476.74
1214,554,2023-04-02,1913.7
1215,209,2024-10-29,2331.94
1216,622,2025-01-07,1842.66
1217,32,2023-11-25,2233.63
1218,624,2024-03-09,1912.5
1219,730,2024-12-05,919.06
1220,744,2023-11-04,2971.73
1221,646,2025-05-06,4588.14
1222,325,2024-07-05,903.17
1223,249,2025-01-11,1595.18
1224,710,2024-05-08,912.72
1225,937,2025-01-11,1655.93
1226,251,2025-04-14,2513.85
1227,432,2025-10-31,901.2
1228,922,2024-01-04,2738.81
1229,761,2023-07-26,1776.43
1230,171,2023-05-30,937.22
1231,363,2023-09-19,2400.21
1232,606,2023-08-09,641.91
1233,943,2024-12-27,719.45
1234,138,2024-01-11,3726.65
1235,389,2024-10-18,1298.14
1236,506,2024-11-29,378.06
1237,919,2025-12-11,1827.42
1238,904,2024-03-07,864.08
1239,170,2023-08-31,1015.7
1240,962,2024-06-15,1355.43
1241,773,2023-12-12,353.36
1242,983,2024-02-04,192.52
1243,379,2024-02-21,462.59
1244,851,2025-07-18,801.62
1245,506,2024-06-22,808.26
1246,750,2023-08-27,2007.53
1247,161,2025-11-04,1841.34
1248,796,2023-06-01,2434.55
1249,195,2023-03-14,237.32
1250,601,2025-02-09,1038.76
1251,156,2025-09-19,625.05
1252,204,2023-07-01,2248.67
1253,728,2023-12-31,753.27
1254,270,2025-02-17,3111.35
1255,685,2025-09-20,1444.39
1256,225,2023-08-19,666.17
1257,119,2023-12-27,2012.89
1258,793,2025-09-17,1970.53
1259,221,2025-04-17,964.94
1260,268,2024-10-12,1098.51
1261,746,2024-03-24,1147.45
1262,587,2023-12-08,2193.05
1263,21,2023-02-13,2195.63
1264,51,2025-11-28,57.39
1265,859,2025-03-21,852.82
1266,424,2024-03-17,2188.56
1267,44,2023-11-18,1839.76
1268,35,2024-07-11,1278.03
1269,411,2023-09-26,1885.53
1270,426,2023-02-11,1038.51
1271,620,2023-11-07,261.69
1272,812,2025-03-12,766.9
1273,525,2023-02-17,1871.63
1274,591,2025-08-23,1741.71
1275,292,2025-12-28,4256.82
1276,464,2024-04-03,1397.16
1277,319,2024-11-11,1135.42
1278,174,2024-03-01,3715.31
1279,741,2024-04-21,59.52
1280,259,2025-04-23,2362.51
1281,579,2025-04-12,1165.74
1282,215,2025-09-27,3518.74
1283,880,2023-06-16,118.05
1284,80,2025-02-08,665.55
1285,767,2023-09-06,639.72
1286,907,2025-05-18,1998.08
1287,409,2023-01-19,3616.66
1288,536,2024-10-22,3642.32
1289,975,2025-01-30,2898.04
1290,537,2025-08-28,421.84
1291,184,2023-11-04,887.4
1292,551,2025-07-28,886.05
1293,69,2024-12-18,2307.16
1294,314,2025-01-22,2545.2
1295,157,2023-07-30,656.51
1296,105,2023-09-17,3744.92
1297,893,2025-08-27,435.56
1298,94,2023-10-28,767.26
1299,80,2023-04-17,1189.79
1300,484,2024-10-31,2009.91
1301,387,2025-02-28,1878.28
1302,979,2023-12-07,2462.01
1303,712,2024-05-28,964.94
1304,668,2024-12-14,892.5
1305,355,2025-05-18,1130.79
1306,384,2024-01-02,562.02
1307,370,2025-12-13,1200.12
1308,97,2025-01-25,1297.7
1309,282,2025-09-07,3375.2
1310,844,2023-03-04,2425.34
1311,769,2023-08-01,332.08
1312,628,2023-11-10,558.7
1313,58,2025-06-27,210.92
1314,879,2024-07-22,1055.38
1315,341,2024-10-10,1224.35
1316,15,2025-04-05,1330.91
1317,86,2023-12-20,2712.42
1318,651,2023-01-07,1950.36
1319,582,2023-06-26,2582.78
1320,989,2023-02-11,467.28
1321,472,2023-06-16,248.58
1322,766,2023-09-29,1395.35
1323,144,2024-10-08,2247.22
1324,451,2024-06-25,385.04
1325,593,2025-01-14,1462.29
1326,852,2023-12-16,328.7
1327,160,2024-03-07,3205.4
1328,565,2024-07-04,56.83
1329,265,2024-03-22,2004.79
1330,144,2025-08-14,2320.81
1331,645,2025-01-04,87.54
1332,487,2024-11-16,1304.63
1333,479,2024-01-17,1076.13
1334,468,2025-06-09,2120.88
1335,695,2025-04-01,2235.35
1336,437,2024-07-05,2666.72
1337,204,2023-10-13,265.9
1338,317,2023-10-17,1697.48
1339,152,2024-02-15,143.24
1340,242,2024-02-21,1800.45
1341,489,2023-11-23,1343.26
1342,218,2025-08-25,1613.41
1343,782,2023-10-01,2168.02
1344,547,2023-05-27,755.33
1345,907,2023-12-31,696.32
1346,843,2023-01-04,1496.31
1347,217,2024-09-10,1945.06
1348,319,2025-03-03,1982.66
1349,855,2023-08-06,2169.57
1350,165,2024-10-15,430.58
1351,466,2023-01-24,1095.51
1352,760,2023-08-26,2370.06
1353,805,2024-01-02,1241.22
1354,971,2024-06-12,502.19
1355,446,2023-04-10,2847.61
1356,703,2025-01-26,1215.2
1357,274,2024-01-02,2386.7
1358,652,2023-03-14,2116.31
1359,548,2023-07-13,1188.06
1360,442,2024-07-16,1709.0
1361,583,2025-07-27,427.94
1362,382,2023-03-20,1250.81
1363,392,2025-11-15,1264.17
1364,768,2024-09-10,4248.45
1365,905,2023-06-12,2192.06
1366,875,2024-05-14,996.24
1367,485,2024-03-16,2874.7
1368,47,2025-03-27,927.96
1369,417,2024-02-29,753.27
1370,133,2024-07-16,1362.03
1371,231,2023-02-07,1573.13
1372,624,2025-08-01,2537.13
1373,349,2024-10-16,2480.8
1374,546,2023-12-15,2184.4
1375,575,2024-12-08,41.7
1376,543,2025-01-26,2431.91
1377,31,2023-11-16,2277.8
1378,762,2025-10-02,519.35
1379,622,2023-09-10,60.94
1380,217,2023-08-15,2474.61
1381,770,2024-03-21,1324.2
1382,906,2024-10-12,1544.9
1383,410,2024-08-13,93.34
1384,782,2025-08-08,562.86
1385,669,2025-05-06,1950.32
1386,635,2025-10-27,1060.08
1387,750,2025-04-17,372.51
1388,256,2023-12-07,2561.13
1389,566,2025-11-13,1471.8
1390,896,2024-05-05,586.82
1391,136,2024-08-23,430.17
1392,592,2025-08-02,2263.28
1393,657,2023-08-16,1804.7
1394,694,2025-04-12,3615.55
1395,663,2025-12-29,717.42
1396,848,2023-05-03,400.16
1397,734,2025-11-13,3099.9
1398,174,2025-01-20,1812.79
1399,338,2023-06-01,2150.34
1400,456,2024-11-08,1931.54
1401,535,2024-08-13,572.54
1402,578,2025-01-12,610.14
1403,487,2025-06-19,1641.47
1404,300,2025-02-25,1446.43
1405,152,2023-01-25,565.37
1406,489,2023-12-15,3338.71
1407,384,2025-02-13,2044.94
1408,685,2023-05-13,327.2
1409,624,2023-09-02,2414.57
1410,935,2023-01-25,1368.21
1411,520,2023-05-18,803.32
1412,458,2025-12-06,1011.89
1413,707,2024-05-16,706.27
1414,42,2024-06-28,1696.71
1415,213,2024-04-11,1195.99
1416,476,2023-07-21,1951.43
1417,203,2023-07-24,2890.76
1418,738,2025-06-25,1425.86
1419,1,2024-05-30,2686.31
1420,527,2024-08-04,1308.8
1421,575,2025-10-27,1020.02
1422,327,2025-11-09,1570.71
1423,948,2025-06-26,365.19
1424,782,2024-04-19,129.46
1425,785,2025-12-22,1376.43
1426,332,2023-11-17,90.7
1427,625,2023-11-18,1645.15
1428,276,2024-04-13,1189.06
1429,745,2024-12-25,271.7
1430,6,2025-04-07,253.4
1431,662,2023-10-14,1869.55
1432,263,2024-08-26,1226.73
1433,574,2024-02-13,389.72
1434,110,2023-06-02,379.65
1435,965,2025-08-20,1258.8
1436,400,2025-09-24,1057.92
1437,61,2023-07-27,218.66
1438,283,2025-01-26,3351.41
1439,424,2023-11-07,1337.31
1440,576,2023-06-30,2238.66
1441,837,2024-08-19,404.13
1442,892,2024-10-04,777.68
1443,480,2024-04-11,1668.79
1444,766,2023-02-17,1688.24
1445,406,2025-09-23,411.78
1446,935,2025-11-15,1841.35
1447,810,2025-10-04,786.47
1448,579,2023-07-08,1582.74
1449,196,2023-05-30,1653.16
1450,187,2024-11-26,2050.05
1451,301,2023-01-14,2024.81
1452,691,2024-10-30,3121.69
1453,194,2023-10-31,437.1
1454,547,2023-03-22,1167.89
1455,892,2024-10-07,113.95
1456,168,2025-05-18,455.93
1457,899,2025-06-19,426.01
1458,455,2024-03-03,1954.76
1459,835,2023-09-13,444.99
1460,936,2025-11-23,43.77
1461,124,2025-09-28,2297.86
1462,262,2025-11-07,461.42
1463,8,2025-02-17,1571.52
1464,308,2024-04-14,889.53
1465,830,2025-03-09,1499.23
1466,182,2023-01-19,1507.92
1467,482,2023-03-21,353.36
1468,888,2024-08-23,581.38
1469,959,2025-11-28,268.31
1470,901,2023-08-13,1405.23
1471,414,2025-02-03,821.77
1472,911,2025-08-21,87.23
1473,936,2025-04-14,576.46
1474,781,2025-12-11,140.09
1475,919,2024-04-01,251.09
1476,116,2025-09-01,2060.25
1477,488,2025-08-19,800.43
1478,685,2023-07-17,1528.38
1479,825,2023-10-20,621.39
1480,735,2025-04-07,788.53
1481,748,2024-09-08,1955.85
1482,592,2024-06-30,366.39
1483,149,2023-03-12,1686.53
1484,856,2024-05-02,433.45
1485,493,2025-09-17,571.85
1486,465,2024-06-22,3371.15
1487,350,2025-09-25,2628.58
1488,658,2023-02-22,1897.96
1489,895,2024-12-12,1774.25
1490,408,2025-11-12,700.08
1491,204,2024-12-25,4399.56
1492,236,2025-12-23,463.39
1493,170,2024-04-08,742.31
1494,286,2023-04-11,1899.89
1495,739,2024-09-06,427.94
1496,726,2024-09-30,372.13
1497,61,2025-04-20,844.3
1498,401,2023-11-23,1169.3
1499,144,2025-04-02,419.55
1500,600,2023-11-07,2057.91
1501,779,2024-11-01,109.33
1502,534,2024-09-29,1346.56
1503,555,2025-07-19,1471.77
1504,897,2024-07-11,852.02
1505,116,2025-08-13,1734.04
1506,106,2023-07-01,3264.91
1507,108,2024-07-27,989.01
1508,857,2024-05-29,1304.06
1509,600,2025-10-10,2204.22
1510,107,2025-09-26,2491.73
1511,859,2023-07-21,3521.57
1512,835,2025-03-17,1319.49
1513,808,2025-06-20,2010.56
1514,930,2023-02-22,1397.93
1515,969,2024-11-04,765.28
1516,822,2023-02-28,2373.89
1517,803,2023-04-08,1514.84
1518,572,2024-10-21,2405.55
1519,632,2024-04-11,437.31
1520,321,2025-10-15,1266.95
1521,877,2025-09-21,801.54
1522,17,2023-08-17,532.44
1523,658,2024-08-29,1847.21
1524,613,2025-04-08,2637.59
1525,137,2025-02-27,174.46
1526,629,2023-06-18,1820.23
1527,684,2024-07-14,487.53
1528,854,2024-03-24,1217.52
1529,149,2023-01-26,1738.88
1530,570,2024-01-29,2635.7
1531,268,2025-01-15,1194.83
1532,366,2023-06-07,1572.18
1533,593,2023-09-21,154.8
1534,488,2024-10-04,370.32
1535,738,2024-12-14,4093.28
1536,447,2023-05-13,2379.95
1537,666,2023-04-28,1670.41
1538,67,2024-07-19,2895.68
1539,221,2025-07-14,1297.05
1540,584,2025-11-06,2447.99
1541,55,2025-01-03,3505.85
1542,200,2024-05-24,3691.04
1543,92,2023-07-12,2601.37
1544,142,2024-12-04,109.45
1545,725,2025-05-31,1684.87
1546,233,2024-12-20,842.78
1547,770,2023-07-12,3137.34
1548,2,2025-12-19,395.32
1549,394,2024-09-19,378.06
1550,384,2023-05-23,729.8
1551,187,2024-03-23,1995.36
1552,182,2025-06-21,580.7
1553,638,2023-03-21,3534.77
1554,922,2023-07-24,3011.45
1555,852,2025-03-07,1216.5
1556,246,2025-10-02,997.05
1557,939,2025-09-10,1899.32
1558,545,2025-12-04,2360.51
1559,782,2024-02-10,441.51
1560,503,2023-02-18,2498.14
1561,806,2024-08-11,411.78
1562,193,2023-07-02,1967.04
1563,322,2023-04-09,3549.02
1564,757,2025-11-07,1438.29
1565,914,2024-03-29,630.71
1566,656,2023-02-01,426.01
1567,922,2023-08-27,882.75
1568,847,2024-04-12,2120.6
1569,637,2024-06-12,1031.29
1570,936,2024-07-12,1216.77
1571,260,2023-01-22,2050.7
1572,73,2023-08-23,87.54
1573,69,2024-01-11,2488.1
1574,294,2024-08-06,2463.68
1575,131,2025-11-27,529.36
1576,112,2023-08-17,647.24
1577,781,2023-05-19,1328.72
1578,757,2023-10-20,1806.12
1579,326,2023-03-31,2591.59
1580,401,2025-02-17,434.24
1581,189,2024-02-03,724.56
1582,864,2024-05-18,4136.69
1583,67,2025-04-19,1736.82
1584,924,2023-08-01,1475.69
1585,60,2025-03-04,3455.43
1586,844,2025-09-02,3577.42
1587,503,2024-05-27,2092.4
1588,901,2025-01-07,2826.33
1589,179,2025-03-06,882.39
1590,148,2023-03-29,1547.67
1591,214,2025-04-11,1673.7
1592,346,2024-10-29,1793.22
1593,583,2024-02-03,2421.6
1594,145,2025-08-21,864.69
1595,464,2024-09-07,3076.89
1596,443,2024-01-05,2854.89
1597,764,2023-11-16,1695.4
1598,134,2025-09-23,1963.74
1599,693,2023-07-18,362.94
1600,9,2023-04-19,1251.67
1601,981,2024-03-12,654.04
1602,487,2024-11-24,772.97
1603,164,2023-11-08,2109.12
1604,420,2023-11-21,2534.47
1605,932,2025-06-30,414.93
1606,139,2025-02-19,2259.46
1607,954,2025-06-22,2921.8
1608,908,2025-01-27,148.33
1609,640,2024-09-06,2968.61
1610,812,2023-06-20,3506.09
1611,174,2025-01-17,779.49
1612,327,2023-12-08,296.51
1613,718,2024-09-19,2316.77
1614,778,2025-07-27,539.25
1615,33,2023-09-25,1722.85
1616,37,2024-07-07,544.67
1617,966,2024-12-10,979.56
1618,936,2025-07-10,181.08
1619,883,2025-11-08,466.27
1620,826,2023-08-08,576.27
1621,158,2024-04-30,213.97
1622,741,2023-01-28,2026.69
1623,647,2024-11-08,165.85
1624,58,2023-10-12,709.11
1625,736,2023-07-07,1495.53
1626,239,2024-03-06,161.07
1627,397,2024-10-18,2784.73
1628,750,2023-05-06,1233.83
1629,900,2024-01-23,482.67
1630,193,2024-01-19,1437.93
1631,304,2025-04-24,2098.63
1632,671,2024-05-30,794.06
1633,353,2023-05-04,4374.27
1634,91,2024-10-14,3077.35
1635,860,2024-10-15,3015.3
1636,560,2024-01-25,1116.1
1637,362,2025-04-19,1493.83
1638,430,2023-02-20,1058.77
1639,410,2025-01-18,1495.53
1640,928,2023-12-20,826.37
1641,17,2025-03-12,2378.45
1642,311,2024-07-22,1088.7
1643,512,2025-06-05,801.58
1644,723,2025-09-03,3045.16
1645,647,2023-11-21,793.63
1646,125,2023-09-23,2650.31
1647,19,2025-07-04,1228.04
1648,932,2024-10-02,2218.21
1649,989,2024-10-21,2236.43
1650,321,2025-11-12,366.34
1651,639,2024-10-20,823.56
1652,474,2024-06-28,111.16
1653,797,2024-01-31,1153.57
1654,229,2023-01-07,2278.05
1655,980,2024-10-17,1986.12
1656,124,2024-08-28,87.23
1657,537,2025-10-29,1216.67
1658,268,2024-02-23,1673.15
1659,660,2025-05-13,664.16
1660,795,2023-10-30,2000.53
1661,960,2024-07-14,1996.24
1662,132,2024-10-23,451.95
1663,889,2024-10-30,3106.41
1664,662,2024-10-25,1555.48
1665,580,2023-03-22,1101.82
1666,536,2023-12-01,1115.7
1667,347,2023-06-16,3717.84
1668,427,2025-03-21,508.98
1669,163,2023-08-25,2068.62
1670,25,2023-04-18,811.24
1671,777,2024-04-21,911.46
1672,397,2025-03-21,113.66
1673,505,2023-02-18,1575.94
1674,597,2025-10-03,1319.49
1675,83,2025-01-23,2271.55
1676,273,2025-02-05,2671.73
1677,403,2023-09-02,2568.21
1678,789,2025-04-10,935.97
1679,824,2023-08-07,1897.44
1680,766,2024-09-03,1065.02
1681,56,2024-04-15,1338.56
1682,512,2025-03-06,1323.94
1683,575,2024-08-07,379.82
1684,874,2023-03-05,1953.31
1685,100,2023-04-20,1733.93
1686,78,2024-07-27,1052.76
1687,270,2025-07-24,1683.84
1688,812,2023-03-04,1469.29
1689,712,2024-07-13,1793.27
1690,709,2023-11-10,624.92
1691,31,2023-03-18,2419.21
1692,65,2024-07-29,1476.14
1693,279,2024-01-21,439.34
1694,46,2025-06-10,2385.13
1695,377,2025-07-23,1962.46
1696,150,2024-10-18,878.76
1697,356,2024-08-21,1721.53
1698,556,2025-04-15,1880.58
1699,947,2025-01-04,1674.54
1700,941,2023-10-25,2725.05
1701,84,2025-05-08,154.8
1702,43,2025-11-30,137.89
1703,261,2023-12-04,641.86
1704,120,2024-10-28,866.72
1705,591,2024-12-20,2734.22
1706,855,2024-01-21,51.6
1707,508,2023-10-23,545.2
1708,248,2025-04-11,411.46
1709,17,2023-03-05,1793.72
1710,260,2025-07-15,78.7
1711,678,2025-04-05,1448.01
1712,308,2024-12-03,1416.21
1713,630,2023-03-27,2768.38
1714,882,2025-02-24,1251.25
1715,390,2023-03-21,1761.94
1716,742,2023-07-12,3022.02
1717,318,2025-07-13,292.55
1718,701,2023-09-20,2747.96
1719,714,2025-03-05,2599.06
1720,924,2025-07-14,1812.25
1721,113,2023-11-14,562.02
1722,498,2024-05-25,1099.02
1723,827,2023-12-28,3150.44
1724,235,2025-06-29,48.16
1725,143,2023-09-28,3091.86
1726,920,2025-01-24,2600.23
1727,67,2023-06-28,1873.73
1728,929,2023-10-09,430.17
1729,89,2024-01-18,339.04
1730,571,2024-06-22,1857.77
1731,238,2024-02-19,1602.72
1732,401,2023-01-23,636.6
1733,273,2025-12-22,130.11
1734,328,2024-05-14,908.25
1735,177,2025-03-05,1944.14
1736,490,2025-11-17,126.02
1737,253,2025-04-26,916.47
1738,892,2024-10-18,1801.73
1739,857,2024-04-05,1391.93
1740,662,2023-11-19,857.56
